country,date,casesWeekly,casesDaily,movingAverage7Days,percentageIncreaseOfMA7Days,rank
Comoros,2020-12-15,12,1,0.2857142857142857,100.0,1
"Bonaire, Saint Eustatius and Saba",2020-12-15,9,1,0.2857142857142857,100.0,1
Congo,2020-12-15,426,60,17.142857142857142,100.0,1
Grenada,2020-12-15,28,4,1.1428571428571428,100.0,1
Saint_Vincent_and_the_Grenadines,2020-12-15,11,1,0.2857142857142857,100.0,1
British_Virgin_Islands,2020-12-15,7,1,0.2857142857142857,100.0,1
Mauritius,2020-12-15,18,2,0.5714285714285714,100.0,1
Mauritania,2020-12-15,2261,323,108.71428571428571,65.07592190889369,8
Burundi,2020-12-15,35,5,2.142857142857143,36.36363636363635,9
Equatorial_Guinea,2020-12-15,29,4,1.8571428571428572,30.000000000000004,10
Suriname,2020-12-15,29,4,1.8571428571428572,30.000000000000004,10
Bermuda,2020-12-15,143,20,9.285714285714286,30.000000000000004,10
Comoros,2020-12-16,12,1,0.42857142857142855,50.0,1
"Bonaire, Saint Eustatius and Saba",2020-12-16,9,1,0.42857142857142855,50.0,1
Congo,2020-12-16,426,60,25.714285714285715,50.0,1
Grenada,2020-12-16,28,4,1.7142857142857142,50.0,1
Saint_Vincent_and_the_Grenadines,2020-12-16,11,1,0.42857142857142855,50.0,1
British_Virgin_Islands,2020-12-16,7,1,0.42857142857142855,50.0,1
Mauritius,2020-12-16,18,2,0.8571428571428571,50.0,1
Mauritania,2020-12-16,2261,323,151.57142857142858,39.42181340341657,8
Burundi,2020-12-16,35,5,2.7142857142857144,26.666666666666682,9
Equatorial_Guinea,2020-12-16,29,4,2.2857142857142856,23.076923076923062,10
Suriname,2020-12-16,29,4,2.2857142857142856,23.076923076923062,10
Bermuda,2020-12-16,143,20,11.428571428571429,23.076923076923062,10
Comoros,2020-12-17,12,1,0.5714285714285714,33.33333333333333,1
"Bonaire, Saint Eustatius and Saba",2020-12-17,9,1,0.5714285714285714,33.33333333333333,1
Congo,2020-12-17,426,60,34.285714285714285,33.33333333333333,1
Grenada,2020-12-17,28,4,2.2857142857142856,33.33333333333333,1
Saint_Vincent_and_the_Grenadines,2020-12-17,11,1,0.5714285714285714,33.33333333333333,1
British_Virgin_Islands,2020-12-17,7,1,0.5714285714285714,33.33333333333333,1
Mauritius,2020-12-17,18,2,1.1428571428571428,33.33333333333333,1
Mauritania,2020-12-17,2261,323,194.42857142857142,28.27521206409047,8
Burundi,2020-12-17,35,5,3.2857142857142856,21.052631578947366,9
Equatorial_Guinea,2020-12-17,29,4,2.7142857142857144,18.75000000000002,10
Suriname,2020-12-17,29,4,2.7142857142857144,18.75000000000002,10
Comoros,2020-12-18,12,1,0.7142857142857143,25.0,1
"Bonaire, Saint Eustatius and Saba",2020-12-18,9,1,0.7142857142857143,25.0,1
Congo,2020-12-18,426,60,42.857142857142854,25.0,1
Grenada,2020-12-18,28,4,2.857142857142857,25.0,1
Saint_Vincent_and_the_Grenadines,2020-12-18,11,1,0.7142857142857143,25.0,1
British_Virgin_Islands,2020-12-18,7,1,0.7142857142857143,25.0,1
Mauritius,2020-12-18,18,2,1.4285714285714286,25.0,1
Mauritania,2020-12-18,2261,323,237.28571428571428,22.04261572373256,8
Burundi,2020-12-18,35,5,3.857142857142857,17.391304347826097,9
Bermuda,2020-12-18,143,20,15.714285714285714,15.789473684210531,10
Congo,2020-12-19,426,60,51.42857142857143,20.000000000000018,1
Comoros,2020-12-19,12,1,0.8571428571428571,19.999999999999996,2
"Bonaire, Saint Eustatius and Saba",2020-12-19,9,1,0.8571428571428571,19.999999999999996,2
Grenada,2020-12-19,28,4,3.4285714285714284,19.999999999999996,2
Saint_Vincent_and_the_Grenadines,2020-12-19,11,1,0.8571428571428571,19.999999999999996,2
British_Virgin_Islands,2020-12-19,7,1,0.8571428571428571,19.999999999999996,2
Mauritius,2020-12-19,18,2,1.7142857142857142,19.999999999999996,2
Mauritania,2020-12-19,2261,323,280.14285714285717,18.061408789885625,8
Burundi,2020-12-19,35,5,4.428571428571429,14.814814814814813,9
Equatorial_Guinea,2020-12-19,29,4,3.5714285714285716,13.636363636363647,10
Suriname,2020-12-19,29,4,3.5714285714285716,13.636363636363647,10
Bermuda,2020-12-19,143,20,17.857142857142858,13.636363636363647,10
Comoros,2020-12-20,12,1,1.0,16.666666666666675,1
"Bonaire, Saint Eustatius and Saba",2020-12-20,9,1,1.0,16.666666666666675,1
Grenada,2020-12-20,28,4,4.0,16.666666666666675,1
Saint_Vincent_and_the_Grenadines,2020-12-20,11,1,1.0,16.666666666666675,1
British_Virgin_Islands,2020-12-20,7,1,1.0,16.666666666666675,1
Mauritius,2020-12-20,18,2,2.0,16.666666666666675,1
Congo,2020-12-20,426,60,60.0,16.66666666666665,7
Mauritania,2020-12-20,2261,323,323.0,15.298317185109633,8
Burundi,2020-12-20,35,5,5.0,12.903225806451601,9
Equatorial_Guinea,2020-12-20,29,4,4.0,11.99999999999999,10
Suriname,2020-12-20,29,4,4.0,11.99999999999999,10
Bermuda,2020-12-20,143,20,20.0,11.99999999999999,10
China,2020-12-21,3029,432,73.71428571428571,426.5306122448979,1
Suriname,2020-12-21,230,32,8.0,100.0,2
Gibraltar,2020-12-21,169,24,6.0,100.0,2
Malawi,2020-12-21,95,13,3.5714285714285716,78.57142857142858,4
Thailand,2020-12-21,670,95,29.0,61.111111111111114,5
Comoros,2020-12-21,38,5,1.5714285714285714,57.14285714285714,6
Sierra_Leone,2020-12-21,64,9,3.0,50.0,7
Turks_and_Caicos_islands,2020-12-21,29,4,1.4285714285714286,42.85714285714286,8
Bhutan,2020-12-21,29,4,1.4285714285714286,42.85714285714286,8
Mongolia,2020-12-21,81,11,4.142857142857143,38.095238095238116,10
China,2020-12-22,3029,432,133.42857142857142,81.00775193798448,1
Suriname,2020-12-22,230,32,12.0,50.0,2
Gibraltar,2020-12-22,169,24,9.0,50.0,2
Malawi,2020-12-22,95,13,5.142857142857143,43.99999999999999,4
Thailand,2020-12-22,670,95,40.0,37.93103448275863,5
Comoros,2020-12-22,38,5,2.142857142857143,36.36363636363635,6
Sierra_Leone,2020-12-22,64,9,4.0,33.33333333333333,7
Turks_and_Caicos_islands,2020-12-22,29,4,1.8571428571428572,30.000000000000004,8
Bhutan,2020-12-22,29,4,1.8571428571428572,30.000000000000004,8
Mongolia,2020-12-22,81,11,5.285714285714286,27.58620689655171,10
China,2020-12-23,3029,432,193.14285714285714,44.75374732334048,1
Suriname,2020-12-23,230,32,16.0,33.33333333333333,2
Gibraltar,2020-12-23,169,24,12.0,33.33333333333333,2
Malawi,2020-12-23,95,13,6.714285714285714,30.555555555555557,4
Thailand,2020-12-23,670,95,51.0,27.499999999999993,5
Comoros,2020-12-23,38,5,2.7142857142857144,26.666666666666682,6
Sierra_Leone,2020-12-23,64,9,5.0,25.0,7
Turks_and_Caicos_islands,2020-12-23,29,4,2.2857142857142856,23.076923076923062,8
Bhutan,2020-12-23,29,4,2.2857142857142856,23.076923076923062,8
Mongolia,2020-12-23,81,11,6.428571428571429,21.62162162162162,10
China,2020-12-24,3029,432,252.85714285714286,30.917159763313617,1
Suriname,2020-12-24,230,32,20.0,25.0,2
Gibraltar,2020-12-24,169,24,15.0,25.0,2
Malawi,2020-12-24,95,13,8.285714285714286,23.404255319148938,4
Thailand,2020-12-24,670,95,62.0,21.568627450980383,5
Comoros,2020-12-24,38,5,3.2857142857142856,21.052631578947366,6
Sierra_Leone,2020-12-24,64,9,6.0,19.999999999999996,7
Turks_and_Caicos_islands,2020-12-24,29,4,2.7142857142857144,18.75000000000002,8
Bhutan,2020-12-24,29,4,2.7142857142857144,18.75000000000002,8
Mongolia,2020-12-24,81,11,7.571428571428571,17.777777777777757,10
China,2020-12-25,3029,432,312.57142857142856,23.615819209039547,1
Suriname,2020-12-25,230,32,24.0,19.999999999999996,2
Gibraltar,2020-12-25,169,24,18.0,19.999999999999996,2
Malawi,2020-12-25,95,13,9.857142857142858,18.965517241379317,4
Thailand,2020-12-25,670,95,73.0,17.741935483870975,5
Comoros,2020-12-25,38,5,3.857142857142857,17.391304347826097,6
Sierra_Leone,2020-12-25,64,9,7.0,16.666666666666675,7
Turks_and_Caicos_islands,2020-12-25,29,4,3.142857142857143,15.78947368421051,8
Bhutan,2020-12-25,29,4,3.142857142857143,15.78947368421051,8
Mongolia,2020-12-25,81,11,8.714285714285714,15.094339622641506,10
China,2020-12-26,3029,432,372.2857142857143,19.104204753199273,1
Suriname,2020-12-26,230,32,28.0,16.666666666666675,2
Gibraltar,2020-12-26,169,24,21.0,16.666666666666675,2
Malawi,2020-12-26,95,13,11.428571428571429,15.94202898550725,4
Thailand,2020-12-26,670,95,84.0,15.068493150684926,5
Comoros,2020-12-26,38,5,4.428571428571429,14.814814814814813,6
Sierra_Leone,2020-12-26,64,9,8.0,14.28571428571428,7
Turks_and_Caicos_islands,2020-12-26,29,4,3.5714285714285716,13.636363636363647,8
Bhutan,2020-12-26,29,4,3.5714285714285716,13.636363636363647,8
Mongolia,2020-12-26,81,11,9.857142857142858,13.11475409836067,10
China,2020-12-27,3029,432,432.0,16.039907904835005,1
Suriname,2020-12-27,230,32,32.0,14.28571428571428,2
Gibraltar,2020-12-27,169,24,24.0,14.28571428571428,2
Malawi,2020-12-27,95,13,13.0,13.749999999999996,4
Thailand,2020-12-27,670,95,95.0,13.095238095238093,5
Comoros,2020-12-27,38,5,5.0,12.903225806451601,6
Sierra_Leone,2020-12-27,64,9,9.0,12.5,7
Turks_and_Caicos_islands,2020-12-27,29,4,4.0,11.99999999999999,8
Bhutan,2020-12-27,29,4,4.0,11.99999999999999,8
Mongolia,2020-12-27,81,11,11.0,11.594202898550709,10
Botswana,2020-12-28,1011,144,37.714285714285715,88.57142857142857,1
Bhutan,2020-12-28,156,22,6.571428571428571,64.28571428571428,2
Russia,2020-12-28,315367,45052,19750.85714285714,27.145983924662943,3
Zambia,2020-12-28,1227,175,79.0,25.396825396825395,4
Gibraltar,2020-12-28,462,66,30.0,25.0,5
Afghanistan,2020-12-28,1994,284,130.57142857142858,24.35374149659866,6
Eritrea,2020-12-28,232,33,15.857142857142858,21.97802197802199,7
Faroe_Islands,2020-12-28,36,5,2.4285714285714284,21.42857142857142,8
Norway,2020-12-28,4282,611,304.14285714285717,20.214568040655003,9
Malawi,2020-12-28,216,30,15.428571428571429,18.681318681318682,10
Yemen,2020-12-29,9,1,0.2857142857142857,100.0,1
Timor_Leste,2020-12-29,10,1,0.2857142857142857,100.0,1
Central_African_Republic,2020-12-29,23,3,0.8571428571428571,100.0,1
South_Sudan,2020-12-29,263,37,10.571428571428571,100.0,1
Madagascar,2020-12-29,81,11,3.142857142857143,100.0,1
Congo,2020-12-29,371,53,15.142857142857142,100.0,1
Seychelles,2020-12-29,12,1,0.2857142857142857,100.0,1
British_Virgin_Islands,2020-12-29,7,1,0.2857142857142857,100.0,1
Greenland,2020-12-29,7,1,0.2857142857142857,100.0,1
Botswana,2020-12-29,1011,144,55.42857142857143,46.96969696969697,10
Central_African_Republic,2020-12-30,23,3,1.2857142857142858,50.00000000000002,1
Congo,2020-12-30,371,53,22.714285714285715,50.00000000000002,1
Yemen,2020-12-30,9,1,0.42857142857142855,50.0,3
Timor_Leste,2020-12-30,10,1,0.42857142857142855,50.0,3
South_Sudan,2020-12-30,263,37,15.857142857142858,50.0,3
Madagascar,2020-12-30,81,11,4.714285714285714,50.0,3
Seychelles,2020-12-30,12,1,0.42857142857142855,50.0,3
British_Virgin_Islands,2020-12-30,7,1,0.42857142857142855,50.0,3
Greenland,2020-12-30,7,1,0.42857142857142855,50.0,3
Botswana,2020-12-30,1011,144,73.14285714285714,31.958762886597935,10
Yemen,2020-12-31,9,1,0.5714285714285714,33.33333333333333,1
Timor_Leste,2020-12-31,10,1,0.5714285714285714,33.33333333333333,1
Central_African_Republic,2020-12-31,23,3,1.7142857142857142,33.33333333333333,1
South_Sudan,2020-12-31,263,37,21.142857142857142,33.33333333333333,1
Madagascar,2020-12-31,81,11,6.285714285714286,33.33333333333333,1
Congo,2020-12-31,371,53,30.285714285714285,33.33333333333333,1
Seychelles,2020-12-31,12,1,0.5714285714285714,33.33333333333333,1
British_Virgin_Islands,2020-12-31,7,1,0.5714285714285714,33.33333333333333,1
Greenland,2020-12-31,7,1,0.5714285714285714,33.33333333333333,1
Botswana,2020-12-31,1011,144,90.85714285714286,24.21875000000002,10
Yemen,2021-01-01,9,1,0.7142857142857143,25.0,1
Timor_Leste,2021-01-01,10,1,0.7142857142857143,25.0,1
Central_African_Republic,2021-01-01,23,3,2.142857142857143,25.0,1
South_Sudan,2021-01-01,263,37,26.428571428571427,25.0,1
Madagascar,2021-01-01,81,11,7.857142857142857,25.0,1
Congo,2021-01-01,371,53,37.857142857142854,25.0,1
Seychelles,2021-01-01,12,1,0.7142857142857143,25.0,1
British_Virgin_Islands,2021-01-01,7,1,0.7142857142857143,25.0,1
Greenland,2021-01-01,7,1,0.7142857142857143,25.0,1
Botswana,2021-01-01,1011,144,108.57142857142857,19.496855345911946,10
Central_African_Republic,2021-01-02,23,3,2.5714285714285716,20.000000000000018,1
South_Sudan,2021-01-02,263,37,31.714285714285715,20.000000000000018,1
Madagascar,2021-01-02,81,11,9.428571428571429,20.000000000000018,1
Congo,2021-01-02,371,53,45.42857142857143,20.000000000000018,1
Yemen,2021-01-02,9,1,0.8571428571428571,19.999999999999996,5
Timor_Leste,2021-01-02,10,1,0.8571428571428571,19.999999999999996,5
Seychelles,2021-01-02,12,1,0.8571428571428571,19.999999999999996,5
British_Virgin_Islands,2021-01-02,7,1,0.8571428571428571,19.999999999999996,5
Greenland,2021-01-02,7,1,0.8571428571428571,19.999999999999996,5
Botswana,2021-01-02,1011,144,126.28571428571429,16.315789473684216,10
Yemen,2021-01-03,9,1,1.0,16.666666666666675,1
Timor_Leste,2021-01-03,10,1,1.0,16.666666666666675,1
Madagascar,2021-01-03,81,11,11.0,16.666666666666675,1
Seychelles,2021-01-03,12,1,1.0,16.666666666666675,1
British_Virgin_Islands,2021-01-03,7,1,1.0,16.666666666666675,1
Greenland,2021-01-03,7,1,1.0,16.666666666666675,1
Central_African_Republic,2021-01-03,23,3,3.0,16.66666666666665,7
South_Sudan,2021-01-03,263,37,37.0,16.66666666666665,7
Congo,2021-01-03,371,53,53.0,16.66666666666665,7
Botswana,2021-01-03,1011,144,144.0,14.027149321266963,10
Andorra,2021-01-04,605,86,13.142857142857142,1214.2857142857142,1
Seychelles,2021-01-04,80,11,2.4285714285714284,142.85714285714283,2
Barbados,2021-01-04,244,34,9.142857142857142,82.85714285714285,3
China,2021-01-04,918,131,48.714285714285715,39.183673469387756,4
Saint_Lucia,2021-01-04,48,6,2.5714285714285716,28.57142857142858,5
El_Salvador,2021-01-04,2468,352,154.0,27.27272727272727,6
Zimbabwe,2021-01-04,2117,302,140.0,23.893805309734507,7
Ireland,2021-01-04,15758,2251,1128.142857142857,19.887657507211177,8
Sierra_Leone,2021-01-04,113,16,8.285714285714286,18.36734693877553,9
Malawi,2021-01-04,467,66,35.142857142857146,17.14285714285715,10
Cambodia,2021-01-05,18,2,0.5714285714285714,100.0,1
Brunei_Darussalam,2021-01-05,20,2,0.5714285714285714,100.0,1
Cayman_Islands,2021-01-05,29,4,1.1428571428571428,100.0,1
"Bonaire, Saint Eustatius and Saba",2021-01-05,58,8,2.2857142857142856,100.0,1
Saint_Vincent_and_the_Grenadines,2021-01-05,15,2,0.5714285714285714,100.0,1
Sao_Tome_and_Principe,2021-01-05,10,1,0.2857142857142857,100.0,1
Andorra,2021-01-05,605,86,25.285714285714285,92.3913043478261,7
Seychelles,2021-01-05,80,11,3.857142857142857,58.82352941176472,8
Barbados,2021-01-05,244,34,13.285714285714286,45.31250000000002,9
China,2021-01-05,918,131,62.42857142857143,28.152492668621697,10
Cambodia,2021-01-06,18,2,0.8571428571428571,50.0,1
Brunei_Darussalam,2021-01-06,20,2,0.8571428571428571,50.0,1
Cayman_Islands,2021-01-06,29,4,1.7142857142857142,50.0,1
"Bonaire, Saint Eustatius and Saba",2021-01-06,58,8,3.4285714285714284,50.0,1
Saint_Vincent_and_the_Grenadines,2021-01-06,15,2,0.8571428571428571,50.0,1
Sao_Tome_and_Principe,2021-01-06,10,1,0.42857142857142855,50.0,1
Andorra,2021-01-06,605,86,37.42857142857143,48.02259887005651,7
Seychelles,2021-01-06,80,11,5.285714285714286,37.037037037037024,8
Barbados,2021-01-06,244,34,17.428571428571427,31.182795698924703,9
China,2021-01-06,918,131,76.14285714285714,21.967963386727686,10
Cambodia,2021-01-07,18,2,1.1428571428571428,33.33333333333333,1
Brunei_Darussalam,2021-01-07,20,2,1.1428571428571428,33.33333333333333,1
Cayman_Islands,2021-01-07,29,4,2.2857142857142856,33.33333333333333,1
"Bonaire, Saint Eustatius and Saba",2021-01-07,58,8,4.571428571428571,33.33333333333333,1
Saint_Vincent_and_the_Grenadines,2021-01-07,15,2,1.1428571428571428,33.33333333333333,1
Sao_Tome_and_Principe,2021-01-07,10,1,0.5714285714285714,33.33333333333333,1
Andorra,2021-01-07,605,86,49.57142857142857,32.442748091603036,7
Seychelles,2021-01-07,80,11,6.714285714285714,27.02702702702704,8
Barbados,2021-01-07,244,34,21.571428571428573,23.770491803278702,9
China,2021-01-07,918,131,89.85714285714286,18.011257035647297,10
Cambodia,2021-01-08,18,2,1.4285714285714286,25.0,1
Brunei_Darussalam,2021-01-08,20,2,1.4285714285714286,25.0,1
Cayman_Islands,2021-01-08,29,4,2.857142857142857,25.0,1
"Bonaire, Saint Eustatius and Saba",2021-01-08,58,8,5.714285714285714,25.0,1
Saint_Vincent_and_the_Grenadines,2021-01-08,15,2,1.4285714285714286,25.0,1
Sao_Tome_and_Principe,2021-01-08,10,1,0.7142857142857143,25.0,1
Andorra,2021-01-08,605,86,61.714285714285715,24.495677233429404,7
Seychelles,2021-01-08,80,11,8.142857142857142,21.276595744680836,8
Barbados,2021-01-08,244,34,25.714285714285715,19.20529801324502,9
China,2021-01-08,918,131,103.57142857142857,15.262321144674074,10
Cambodia,2021-01-09,18,2,1.7142857142857142,19.999999999999996,1
Brunei_Darussalam,2021-01-09,20,2,1.7142857142857142,19.999999999999996,1
Cayman_Islands,2021-01-09,29,4,3.4285714285714284,19.999999999999996,1
"Bonaire, Saint Eustatius and Saba",2021-01-09,58,8,6.857142857142857,19.999999999999996,1
Saint_Vincent_and_the_Grenadines,2021-01-09,15,2,1.7142857142857142,19.999999999999996,1
Sao_Tome_and_Principe,2021-01-09,10,1,0.8571428571428571,19.999999999999996,1
Andorra,2021-01-09,605,86,73.85714285714286,19.67592592592593,7
Seychelles,2021-01-09,80,11,9.571428571428571,17.543859649122815,8
Barbados,2021-01-09,244,34,29.857142857142858,16.1111111111111,9
China,2021-01-09,918,131,117.28571428571429,13.241379310344836,10
Cambodia,2021-01-10,18,2,2.0,16.666666666666675,1
Brunei_Darussalam,2021-01-10,20,2,2.0,16.666666666666675,1
Cayman_Islands,2021-01-10,29,4,4.0,16.666666666666675,1
"Bonaire, Saint Eustatius and Saba",2021-01-10,58,8,8.0,16.666666666666675,1
Saint_Vincent_and_the_Grenadines,2021-01-10,15,2,2.0,16.666666666666675,1
Sao_Tome_and_Principe,2021-01-10,10,1,1.0,16.666666666666675,1
Andorra,2021-01-10,605,86,86.0,16.44100580270793,7
Seychelles,2021-01-10,80,11,11.0,14.925373134328357,8
Barbados,2021-01-10,244,34,34.0,13.875598086124397,9
China,2021-01-10,918,131,131.0,11.693057247259443,10
Lesotho,2021-01-11,2731,390,85.71428571428571,144.89795918367344,1
Gambia,2021-01-11,70,10,2.2857142857142856,128.57142857142856,2
Burundi,2021-01-11,186,26,6.285714285714286,109.52380952380953,3
Saint_Vincent_and_the_Grenadines,2021-01-11,125,17,4.142857142857143,107.14285714285717,4
Guyana,2021-01-11,396,56,15.714285714285714,74.60317460317461,5
Sao_Tome_and_Principe,2021-01-11,42,6,1.7142857142857142,71.42857142857142,6
Iceland,2021-01-11,144,20,6.285714285714286,57.14285714285714,7
Madagascar,2021-01-11,234,33,10.714285714285714,53.06122448979591,8
Malawi,2021-01-11,1731,247,91.85714285714286,39.17748917748918,9
Zambia,2021-01-11,6603,943,385.0,31.849315068493155,10
Central_African_Republic,2021-01-12,10,1,0.2857142857142857,100.0,1
Dominica,2021-01-12,13,1,0.2857142857142857,100.0,1
Isle_of_Man,2021-01-12,16,2,0.5714285714285714,100.0,1
Guinea_Bissau,2021-01-12,31,4,1.1428571428571428,100.0,1
Antigua_and_Barbuda,2021-01-12,16,2,0.5714285714285714,100.0,1
Mauritius,2021-01-12,14,2,0.5714285714285714,100.0,1
Lesotho,2021-01-12,2731,390,136.42857142857142,59.16666666666666,7
Gambia,2021-01-12,70,10,3.5714285714285716,56.25000000000002,8
Burundi,2021-01-12,186,26,9.571428571428571,52.27272727272727,9
Saint_Vincent_and_the_Grenadines,2021-01-12,125,17,6.285714285714286,51.72413793103448,10
Central_African_Republic,2021-01-13,10,1,0.42857142857142855,50.0,1
Dominica,2021-01-13,13,1,0.42857142857142855,50.0,1
Isle_of_Man,2021-01-13,16,2,0.8571428571428571,50.0,1
Guinea_Bissau,2021-01-13,31,4,1.7142857142857142,50.0,1
Antigua_and_Barbuda,2021-01-13,16,2,0.8571428571428571,50.0,1
Mauritius,2021-01-13,14,2,0.8571428571428571,50.0,1
Lesotho,2021-01-13,2731,390,187.14285714285714,37.17277486910995,7
Gambia,2021-01-13,70,10,4.857142857142857,35.999999999999986,8
Burundi,2021-01-13,186,26,12.857142857142858,34.32835820895524,9
Saint_Vincent_and_the_Grenadines,2021-01-13,125,17,8.428571428571429,34.09090909090911,10
Central_African_Republic,2021-01-14,10,1,0.5714285714285714,33.33333333333333,1
Dominica,2021-01-14,13,1,0.5714285714285714,33.33333333333333,1
Isle_of_Man,2021-01-14,16,2,1.1428571428571428,33.33333333333333,1
Guinea_Bissau,2021-01-14,31,4,2.2857142857142856,33.33333333333333,1
Antigua_and_Barbuda,2021-01-14,16,2,1.1428571428571428,33.33333333333333,1
Mauritius,2021-01-14,14,2,1.1428571428571428,33.33333333333333,1
Lesotho,2021-01-14,2731,390,237.85714285714286,27.09923664122138,7
Gambia,2021-01-14,70,10,6.142857142857143,26.470588235294134,8
Burundi,2021-01-14,186,26,16.142857142857142,25.555555555555554,9
Saint_Vincent_and_the_Grenadines,2021-01-14,125,17,10.571428571428571,25.423728813559322,10
Central_African_Republic,2021-01-15,10,1,0.7142857142857143,25.0,1
Dominica,2021-01-15,13,1,0.7142857142857143,25.0,1
Isle_of_Man,2021-01-15,16,2,1.4285714285714286,25.0,1
Guinea_Bissau,2021-01-15,31,4,2.857142857142857,25.0,1
Antigua_and_Barbuda,2021-01-15,16,2,1.4285714285714286,25.0,1
Mauritius,2021-01-15,14,2,1.4285714285714286,25.0,1
